MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Genus
1.0,0.527773513679018,0.508296473035411,0.221747886863167,0.0323018087144452,0.181683300183541,0.0391513374120549,-0.0623413578169782,0.129957727928935,0.0758261614973437,-0.0944652321691169,0.0341974374475285,0.102932151702017,-0.0400585220559382,-0.0439961225454812,0.0518439331938528,0.0094039188446492,0.0013232563339022,0.0543369725378146,-0.0099868839461029,-0.0198897736194018,0.0463166156461768,Hypsiboas
1.0,0.32701413126621,-0.0680358445955091,0.300282346107791,0.363715974808198,0.0852743314714702,-0.209616694462308,-0.0568934749804808,0.22894138977494,0.243100025327004,-0.0781123903694441,-0.252791154091633,-0.0336683546033509,0.256692957381879,0.191368935594177,-0.0948160346101241,-0.154503158923688,0.021172857495356,0.11544689614872,0.0499191882022107,-0.0332287190072416,-0.0429599916479154,Ameerega
1.0,0.152550233303907,0.350817296760454,0.313830684991398,0.165519818564079,0.193690960419589,0.12440073124799,-0.130999024115239,-0.0395873991407167,0.0808694343937764,0.0396313498586113,0.0585085087806008,0.0719699423735073,-0.0586401625468004,-0.111747173611056,0.0675921629071239,0.121362230477046,0.0335141289979055,-0.0044520113198104,-0.0509591252509569,-0.0739190458760013,0.0223010452916618,Hypsiboas
1.0,0.437962437682748,0.351329649262041,0.637228211675418,0.19172499453992,0.0185853160537084,-0.0674442440564393,0.0883270538744027,0.324799994421239,0.057296229750868,-0.359223472530202,0.0525843752004304,0.341229951264124,-0.103191762238367,-0.290472279478859,0.0489631840707456,0.168314267504398,-0.0020041817128205,-0.0975176260265135,-0.133158355174623,0.0432086985447244,0.148517359641431,Adenomera
1.0,0.339049262203274,-0.0012755967927602,0.0750880573333456,0.298090844364212,0.190639022992884,0.0222953646540818,0.0492163828381477,0.175379680065519,-0.0077505230617743,-0.252298054567613,-0.198813299689899,0.198647280835314,0.445917477237568,0.249543394226706,-0.161597917033065,-0.299406734668027,-0.121591687115461,0.108061628816392,0.124869951111042,-0.0048881972495062,-0.040085958261728,Adenomera
1.0,0.132356688577971,0.157375778068313,0.580558824649754,0.239521567137277,0.0336713349772407,-0.156666014909412,-0.0098917192647492,0.25068077180938,0.0030485174117118,-0.207712224506379,0.188109973482439,0.238514531053867,-0.28148084868048,-0.23988073335424,0.234555722644615,0.246072501659651,-0.0834316702366399,-0.225903007213673,-0.0693775429016836,0.156006466394925,0.19805455999162,Adenomera
1.0,0.540716757203383,0.690484041744718,0.421697757800663,-0.132506637536694,0.06553782459288,0.373234878632601,-0.0041666358283463,-0.231239484251562,0.268353947734483,0.231481724566414,-0.199097649835314,-0.0108438218169896,0.210716893505616,-0.0951551021855879,-0.166816183318401,0.0889724135691609,0.0936690347254121,-0.0773325675089799,-0.0175013011440139,0.0712764268398855,-0.0118337787339388,Adenomera
1.0,0.352283736415578,0.272289089832552,0.499603262451668,0.142292715637031,0.0697760658955613,-0.0664271573970907,0.0819040813600426,0.294577390315219,0.0483232917592136,-0.382362934380544,0.0484076215028567,0.429102626137611,0.007427871607342,-0.207934132859111,0.065589800292663,0.155302107151194,-0.0047223473563747,-0.0522621320585343,-0.130376203469473,0.0257953537182115,0.215999938348149,Adenomera
1.0,0.261498332230042,0.362547009466451,0.682253288923029,0.187351984561592,0.0172920523407104,-0.0411752714963957,0.0412001617245567,0.211798446836144,-0.028390058739825,-0.347153892958862,0.125829012334909,0.356462271005787,-0.148809831514403,-0.270325461630513,0.103162816402568,0.184963644421876,-0.0334900909703905,-0.114375645782986,-0.0617182196747503,0.125339759940337,0.182052907101257,Adenomera
1.0,0.461401345793209,0.440566363073368,0.233525254056426,0.0165775687793136,0.153783578840987,0.0427783721052377,-0.0433655445715412,0.0436745866540612,0.0736223179008147,-0.0344347217361446,0.0304176531227727,0.0493199225203713,-0.035032193344919,-0.0018275994516962,0.0451864200833625,0.0020689064081384,-0.0198131333887347,0.0218947424134311,-0.0058217647893207,-0.0071654671547909,0.04797484471276,Hypsiboas
1.0,0.429707443893342,0.250313981503387,0.41704145785508,0.0473680518578666,0.0820184782715191,0.105254443794204,0.0083113798225257,-0.164078550969424,0.0122608239688306,0.202169528513146,-0.047995867471845,-0.199485049023343,0.130720303474598,0.121423387536648,-0.171401194578697,-0.143193843705751,0.0879559238774073,0.0589097300934695,-0.0317993900781788,0.0082217742639492,0.0206748207575726,Ameerega
1.0,0.393213278076548,0.264807239636035,0.400478474777263,0.244671696089641,0.14478613277972,0.0644779577186696,-0.0699325130450325,-0.181582193169597,0.011299457635839,0.1420096416167,-0.101765591665112,-0.259990013712496,0.0592268802788074,0.136483837040497,-0.133685193145331,-0.175167095604021,0.0040951131849882,0.0195307447984362,-0.048075165455623,-0.027933912826498,-0.0112271915984549,Ameerega
1.0,0.184201537030434,-0.0012197624047291,0.234403057344529,0.266158053810788,0.192223490972681,0.0356719074859623,-0.170295764332608,-0.0243693620140629,0.285123689950406,0.0961564394866698,-0.355228053540089,-0.224290289494904,0.294032459461771,0.293825616491796,-0.0025891955200963,-0.111213221101188,-0.160676705432954,-0.100404429783951,0.100747191833522,0.166164788381912,0.0153840381705967,Adenomera
1.0,0.42676009628095,0.443837487873709,0.555739984755567,0.122483229186806,0.0480582194151251,-0.021947212034062,0.0529456199268208,0.300070502927106,-0.0424232038357364,-0.367296094708716,0.102556448326196,0.379419771870742,-0.0642863168808753,-0.275505492129206,0.0879456918285294,0.204810258490586,-0.0041612966467217,-0.0889481532142865,-0.0870031347146777,0.0384290974101126,0.0904175019989526,Adenomera
1.0,0.61582465254876,0.622958253446749,0.415601336516236,-0.0370754485495046,0.0459244804730799,0.0096962427178537,0.25134964364369,0.207647208072478,-0.39431193256831,-0.0354177206118684,0.451017543541967,-0.27073292500481,-0.318911178145342,0.338172716714086,0.197838849942602,-0.181901022431081,0.0587794439372892,0.145365549336758,0.125354816822706,0.082075929668659,-0.124055776441682,Hypsiboas
1.0,-0.0210652589370416,0.153606137203991,0.539194764075858,0.226493822498314,-0.0085366484481527,-0.0838146477569074,-0.0150583921874765,0.202770088999621,0.176122924580971,-0.13792759979729,-0.140226170641784,0.160198833308503,0.154679629212535,-0.0698069347737717,-0.131802442311111,0.0113111989608374,0.126901959069745,0.0608823392892583,-0.0494920420326817,-0.0629753666422123,0.0224434782794075,Dendropsophus
1.0,0.0314301389380708,0.0890554531874172,0.362480264078765,0.343117916641981,0.279882207814083,0.0144098157168742,-0.249235803964447,-0.130603689962592,0.286689795864059,0.166844533746289,-0.255569838677977,-0.0730977029395464,0.254599829289481,0.0860001077705004,-0.147030544893943,-0.103592719331992,0.0678929734766725,0.120934547731939,0.09800213508515,-0.0286719832198562,-0.155651011072398,Dendropsophus
1.0,0.314342508376572,0.780851201911918,0.330010673399563,-0.251009983834813,0.292768089331894,0.308204551966835,-0.164336036734822,-0.057375244528041,0.1799648422825,-0.0510150121801266,-0.11402926829736,0.233342729235001,0.12102472443513,-0.191735516444044,-0.0051303921004125,0.141741030914851,0.0024507633858108,-0.0824775377468594,-0.0006972594677935,0.0722333161165414,-0.035070794947469,Leptodactylus
1.0,0.382888529016272,0.32439873725492,0.255469298682969,-0.0200762746384478,0.0467859077223514,0.16454497165137,0.0331230559106745,-0.0589700955250566,0.0574554495392911,0.0478168627298911,-0.0217415867637842,0.0189747428170873,0.0483131841447144,0.0024296230863339,-0.0244313653338194,0.0108630246334577,0.0178851988057667,0.0157550126695682,0.0082112203983753,0.0047975171618592,0.0013603397852993,Rhinella
1.0,0.147506233880238,0.0148430861901359,0.433466316720595,0.16958089905491,0.0531347020158518,-0.152019826353161,-0.102427164612202,0.153061473457513,0.128628370932667,-0.276826222846273,-0.0445879719848057,0.34170120798965,0.0084630968866782,-0.290680050039842,0.0163097221037279,0.285755746503653,0.166246173409604,-0.0612055317114395,-0.191877772179505,0.0032205154979114,0.255371028275835,Adenomera
1.0,0.348617157378246,0.121201379836656,0.473140977146123,0.22944425682273,0.0513943134963745,-0.151807297137299,0.0377225259322678,0.248951567763846,0.0186787231598673,-0.313744500635795,0.0414822030753505,0.374951281550081,0.0102521583605094,-0.254674086788037,-0.0052484821301804,0.203910734057897,0.0878534988500073,-0.0653872891938173,-0.135434554528175,-0.0143305590100835,0.231761203687919,Adenomera
1.0,0.564329405255372,0.38872309976389,0.210168237645555,0.037159679061557,0.140299031669644,0.0555780716082141,-0.0313881166269844,0.0886622146368528,0.0761465120441749,-0.0601811793712027,0.0444528990421567,0.0867794643216869,-0.0474627692667062,-0.0080911912893411,0.0655651033790546,0.0063749089695124,0.003055667121503,0.0445424806352728,-0.0134889268250168,-0.0018961389993004,0.0509798830279825,Hypsiboas
1.0,0.227007460276032,-0.0655589841660087,0.231971677706975,0.361776069536738,0.303787359197925,-0.0660006403413881,-0.102102838722882,0.208579386154862,0.133580897526226,-0.188352823056876,-0.214310509790442,0.0069523019149254,0.228350747796873,0.246448799154752,0.0509194349118895,-0.117042920767102,-0.0200329173475389,0.0822676331122978,-0.0077473618546876,-0.0107355862999382,0.117601944322021,Ameerega
1.0,0.290705487245517,-0.122812683028581,0.327734512612574,0.564492041725921,0.21025928091639,-0.228874650133925,-0.193446791989738,0.1613241117218,0.334454678472514,0.0843694609245875,-0.189259396257227,-0.124296117453131,0.157166702433218,0.189890916865923,-0.0405981374545253,-0.16798331628123,-0.0579434732660462,0.121884323688678,0.129305780475464,-0.0149158008788168,-0.0753869534658567,Ameerega
1.0,0.2799922995086,0.0417851444690702,0.107480954397725,0.143999960656054,0.147487571475182,0.100755361152478,0.0005782470278956,0.0852697039727207,0.171150621207471,-0.0487518716173001,-0.323352456611157,-0.114563883495857,0.270433312639988,0.254403461214388,0.0624608393128225,-0.0690018026077839,-0.137375924901234,-0.0937079992116598,0.0337085734621636,0.0683170409954753,-0.0070740066238744,Adenomera
1.0,-0.0222015366748889,0.418710345683032,0.432024573896466,0.2180835161759,0.0566249063963233,-0.109520984053079,0.11861102139161,0.0609738042479889,-0.0112263179451699,0.0053879031125635,0.0696303333925461,0.0371000875401929,-0.0382002687569514,-0.0429631675578974,0.0493337311085607,0.0177614735255022,0.0474269853685903,0.0159407919692823,-0.0337617215775443,-0.0296480614247712,0.0014781456056296,Scinax
1.0,0.163049442910702,0.148033531032464,0.547340730780737,0.222415485033483,-0.0519544160038564,-0.153604949283667,0.106622665939569,0.268728274643704,0.0339793276862349,-0.17332041066048,0.142113212992912,0.221791018324733,-0.145544857518478,-0.164296170520026,0.0651026348518513,0.0632795098563785,-0.10081675119683,-0.0946018291786697,-0.0134189425928851,0.141305958175775,0.118284503606219,Adenomera
1.0,0.0925019622573582,-0.189946810034745,0.310285940740498,0.42126114469541,0.102332819083915,-0.221291154992481,-0.114560735005439,0.0891840483896749,0.179056025863788,-0.0833855814198196,-0.328761993698174,-0.065326342365951,0.179665356816803,0.144425042534292,0.0393159617960568,-0.0906779382857842,-0.0457217202314513,-0.045561312683769,-0.0840532916480547,-0.0282595744630686,0.0541273533862321,Ameerega
0.848079095752571,0.632603131190344,1.0,0.183997399406948,0.0337504558710551,0.13093923883377,0.0199058455198684,0.167673036116966,0.0641063476866897,-0.00011297301889,0.0402825843597124,0.241280049287939,-0.0299917871725779,-0.109005848553559,0.108343970071014,0.0482624313114088,-0.0680449857216263,-0.123959457170031,0.103805174572105,0.0895296901262869,-0.214300819460725,-0.0007435749419892,Osteocephalus
1.0,0.29580298199223,0.329752853638498,0.649503613950292,0.132752075114493,0.0240198697068261,-0.0764476926725248,0.112225229492217,0.369457952162792,-0.0198402411710887,-0.398143498056677,0.128310815536726,0.401448969353526,-0.211261361462427,-0.31673041368037,0.0923848918375116,0.191466170962898,-0.0783063959248453,-0.134425837955968,-0.0898552107262186,0.115735093438547,0.254726550133367,Adenomera
1.0,0.312789255813246,0.22452602380745,0.478628794723085,0.175393379689906,-0.0061130066883264,-0.141577807653404,0.0509445634371267,0.327510567337522,0.0480691561709108,-0.28913414578201,0.157097491624757,0.35119933931864,-0.0797694780700981,-0.238412594040299,0.0907285217932776,0.215087243750988,0.0960869877099915,-0.150878792942109,-0.221273586325117,0.0567952006105429,0.218735110937234,Adenomera
0.908729726810489,0.441058382617995,1.0,0.499519809898168,-0.193735573200962,0.373128063307873,0.154113481411035,-0.193576912042622,0.259223277150591,0.306356083295025,-0.146852457611356,-0.110982625802281,0.182051515982383,0.146389054988955,-0.179213491263592,-0.0925204067948824,0.0303792951279275,-0.0575544321978511,-0.0770811687782371,0.0467048738722059,0.0100798846403006,0.0471892248758506,Hypsiboas
1.0,0.714446382690109,0.693429334188515,0.397262319170802,0.0005902152384032,0.0768651485366966,-0.0921069262014714,0.179974906833683,0.186867121003221,-0.357851525143454,0.0025742020881823,0.412483232951724,-0.187376298800186,-0.267754718769274,0.270758269889998,0.114004284053887,-0.140745432355167,-0.0262805175141083,0.0304186276002109,0.121123090521613,0.0150434683916574,-0.178010660263181,Hypsiboas
1.0,0.348865725465775,0.428769165674935,0.662567082128149,0.161040724506647,0.031640235668563,-0.0655322903636591,0.113430544266691,0.362730960391303,-0.0002090917586997,-0.321836909970987,0.122118283294724,0.400680680065553,-0.116940622137044,-0.260630379419023,0.155293830539805,0.220411251293527,-0.0386762122845614,-0.0795526091015422,-0.0844173052209067,0.0699680244123699,0.178394996965422,Adenomera
1.0,0.221057322247065,-0.113947311340654,-0.0364850585954588,-0.0078623417557735,0.233475419700091,0.463857329048428,0.296270722235113,-0.154625389675912,-0.255089285182928,-0.157344145284966,-0.0820591652795654,0.120430763828231,0.349816116799096,0.132566432974276,-0.156530498957886,-0.13310076389239,-0.0390754369160979,-0.0363385342557576,0.0307239730361225,0.163927075513499,0.119734688003698,Ameerega
1.0,0.312874420920852,-0.141600028200596,0.306528982490012,0.464158154255477,0.191441173493743,-0.212280355316797,-0.151944966319719,0.159110418613258,0.192428240678045,-0.156232396736072,-0.27824916527651,-0.0708750245917923,0.217138820681599,0.130027865643657,-0.158203194538898,-0.180884649873795,-0.0072868920360313,0.0816840252056604,0.0413019735573608,-0.0645806891599317,-0.047450624562253,Ameerega
1.0,0.540049366019937,0.386162886685569,0.235906614920255,0.0486247489096394,0.144485095408972,0.0099378771990583,-0.0346010324200155,0.0907723227927411,0.0579339713533571,-0.0787957872547041,0.0429948996547734,0.0567264425940345,-0.0439620127153344,-0.0026344436039326,0.0564765014724459,0.0167992636644871,0.0123782956520155,0.0192436054839399,-0.0496649817445769,-0.0227366168017757,0.0628492964544719,Hypsiboas
1.0,0.667975989930848,0.622273594987697,0.329584178237834,-0.0458692894511532,0.0378515747825619,-0.0850097393645793,0.0902687015740634,0.0939695664321595,-0.254427169253569,0.0021331196004417,0.412773324296531,-0.135140923082367,-0.261551427039583,0.22247955048984,0.102814000497654,-0.11608945048653,0.016656851880656,0.0109925734530893,0.066896857142678,0.0241643543361221,-0.152902875997487,Hypsiboas
1.0,0.275143133658392,0.229682491464883,0.562376622339403,0.184048097693052,0.0204171968063533,-0.125273350048562,0.0664411701491295,0.305468287336844,0.0640763743119624,-0.28638718491913,0.152461737088324,0.403242999155687,-0.0409715994204666,-0.240261070455259,0.126418746509975,0.277411777243836,0.0762113053070001,-0.0723628705683706,-0.149310962691534,0.0870262289693186,0.207506432383292,Adenomera
1.0,0.371538239284879,0.386103666168359,0.370978298865114,0.0361066036561807,0.0297392301709121,0.099247143063025,-0.084402444641577,-0.11046539728545,0.0018604200033317,0.170274792005518,-0.0744646297075224,-0.237247605231953,0.0228653791467117,0.0980831990270832,-0.160717278085164,-0.178465628702844,0.0240453654268006,-0.0366104814156549,-0.129030202806169,-0.0527358302981646,0.0344173983672993,Ameerega
1.0,0.138244820616554,0.355768077981424,0.307397402308657,0.161672322238445,0.256343363656818,0.128220006648959,-0.167025593845883,-0.0405483554813237,0.130232262442226,0.0877128855140367,0.0590487714347454,0.0690296644231407,-0.10790710267008,-0.111809164105818,0.064733936830524,0.112952130812158,0.0299833298594545,-0.0025012243333611,-0.0460936352838278,-0.0528298171170423,0.0627749315903362,Hypsiboas
1.0,0.236607405192361,0.212216467906501,0.633723095416444,0.17574832928129,0.0091516531266396,0.0624203278127738,-0.0448101816300144,-0.0993928281819951,0.116595182273556,0.0846209409388304,-0.0862668394398037,0.0015315901935975,0.0566804820070542,-0.153758930104704,0.0146457356956154,0.258028449844371,0.0775157233389237,-0.202188292979428,-0.016791626798432,0.263755822273916,0.044797367113962,Dendropsophus
1.0,0.264793226636873,0.0002758771333679,0.401815249951659,0.480249738187606,0.234050331182387,-0.197398820677845,-0.24906724801393,0.117560709878108,0.24219256742679,-0.0163837423879833,-0.150849714165989,-0.0091194671515517,0.181911567723765,0.121719153758347,-0.100492608578492,-0.133644414760881,0.0411983036746637,0.128915218817983,-0.0199471892883147,-0.119333510326741,-0.0768493773700795,Ameerega
1.0,0.553264540851079,0.434452665144345,0.169303716461337,-0.0014792970411022,0.19065210094755,0.065757128160878,-0.078336632626194,0.0937234143500441,0.0838211616546767,-0.0557912740016194,0.0797293184703713,0.0784960138279649,-0.073346344035868,-0.001473267472212,0.0720118240489533,-0.0112923263441607,-0.0241664468455603,0.0144826179162901,-0.0323715374042834,-0.0102267857030093,0.0536402059727926,Hypsiboas
1.0,0.2287351356488,0.176568048050643,0.52952520274436,0.158320381764596,-0.0037351234823628,-0.185504970056082,0.0005434651709573,0.242058506512977,0.0433228684423557,-0.264614565200191,0.0179001384188273,0.293036500674793,-0.0945152542771431,-0.319347243690644,-0.0117709005227207,0.202702566501712,0.110964559731929,-0.0419277989995135,-0.171671933567966,-0.019955653040838,0.174370896966754,Adenomera
1.0,-0.019162698784395,0.457880096201038,0.369261185274107,0.143682795194583,0.202738468616382,0.126412689814064,-0.126430444294983,-0.0548904361987649,0.078276085911543,0.110222151874834,0.0452391282984098,0.0517072695956536,0.0104641419019943,-0.0892768692273644,-0.0650997711594684,0.0940646521580722,0.0812647921521496,0.0099094497418119,0.0033905421436577,-0.0555285974677169,-0.0373426013229041,Hypsiboas
1.0,0.497008706529803,0.605041073929169,0.520536103290601,-0.168562179556391,-0.0858006629937135,0.406189473622305,0.0620330117494741,-0.320858916348296,0.102065295091235,0.229340029154597,-0.138951508601122,-0.171089771437553,0.148901770906551,0.0875535892280253,-0.183612040874375,0.033155355597456,0.142100829070392,-0.0654673364068556,-0.0584812770174397,0.05806582400032,0.000467798131552,Adenomera
1.0,0.650370434069746,0.71441333680263,0.372576531308888,-0.0212519387743999,0.139066045468346,-0.05940846032489,0.184538714160926,0.250914545729239,-0.326719233930351,-0.060322089433452,0.418576455913968,-0.127601421514951,-0.216297832338352,0.298419936381493,0.182257581005929,-0.0066842488055613,0.0354325431423886,-0.0023621278021345,0.0909946112223532,0.020744460595573,-0.208280053666284,Hypsiboas
1.0,0.0943177224786946,0.410809310616802,0.347144769792902,0.171008935207406,0.276135353726415,0.0759921655644897,-0.139067123891162,-0.0205469862650803,0.12831427809704,0.108615007872986,0.083974512186569,0.0666535372818662,-0.0379147683304093,-0.0950592343713804,0.0105903015461751,0.0887109658674105,0.0140812841789325,-0.0067133598856985,-0.0003899733975512,-0.057709292570356,0.0422784233545992,Hypsiboas
1.0,0.827374760083682,0.766836721901837,0.217186901296575,-0.104372037394098,0.270455587380083,0.0177168170385884,0.0661607375697265,0.257671859096448,-0.122330844459286,-0.0705515307367495,0.188824436297543,-0.229572400487206,-0.131893568557247,0.244479286829144,-0.0331408440516762,-0.0632310709687202,0.119561590912333,-0.0311889509803699,0.0470131479265012,0.0249382646774059,-0.1549459772356,Hypsiboas
1.0,0.0176382139772228,0.574600739496478,0.366787482862163,0.1740417400587,0.248987023363002,0.0304206849699446,-0.162328574248291,0.0212275819896436,0.0762101469340839,0.118834784940071,0.070898118732813,0.064867928348863,-0.010666099763222,-0.0749319726451213,0.068276934879122,0.0920151783041502,0.0040938338195406,0.0267022838701622,0.0219848976680127,-0.0622748320797124,0.0199747643142646,Hypsiboas
1.0,0.104694039672467,0.299994066428833,0.394873903263858,0.173640115000606,0.181411857230391,0.110034030052342,-0.137090678078648,-0.0612783874672008,0.0938431031609261,0.0611371490358795,0.0041047609302525,0.104597379645762,-0.0190257398658323,-0.109612829089853,0.0056077832636991,0.0938393907889056,0.0730971046422385,0.0361690855583359,-0.0041083149499499,-0.0746785100911625,-0.0321781020171612,Hypsiboas
1.0,0.292250822304599,0.395834536417965,0.623186188653725,0.191465635462016,0.0039598663248536,-0.0650845507844569,0.0995208441755412,0.249395729854035,0.0288383599454825,-0.292437533753888,0.114825812051926,0.394710369948911,-0.113983036223569,-0.266385710222681,0.0821841907348996,0.190281230655843,-0.0125141772461468,-0.103337885109537,-0.0969694209007831,0.0479322028219746,0.162718634050042,Adenomera
1.0,0.176653063665328,0.293662304988715,0.352464328012895,0.23223210960918,0.2198919429084,0.117500478878022,-0.176596429170587,-0.0487103548049513,0.138347108765495,0.073285999433348,0.0308140364847921,0.134741826041068,0.0039381275885242,-0.123893476354735,0.0017927844473217,0.112973281595982,0.0005381560203158,-0.0298198167612152,0.0296970371771506,-0.0578498138245066,-0.0497494969941133,Hypsiboas
1.0,0.364485327389769,0.597492779671042,0.3147302377646,-0.16291844817854,0.105435436540001,0.24721117039078,-0.0384316847990118,-0.0799920006286949,0.136652004115606,0.0821677857600888,-0.037320162709112,0.0182257000858649,0.0406855659814554,0.0379832643624328,-0.0054566541351156,-0.0098896522654062,0.0813031910203451,0.0181104496922698,-0.0549790070832852,0.0151801467187714,0.0221396489866023,Osteocephalus
1.0,0.303453601648644,0.292814157457369,0.594592768511241,0.227494812776039,0.0120506053619102,-0.12815597480665,0.0554452652144974,0.352382982537602,0.049462129795698,-0.421857087738397,0.0525029871044459,0.387397313540843,-0.0905376133383476,-0.276390751613091,0.0699061079532656,0.220415413264257,-0.0028080975951197,-0.0988409913021018,-0.13354075628443,0.0344122202567855,0.201602683798816,Adenomera
1.0,0.317093896864226,0.231278249954591,0.488091625332504,0.217842062280866,-0.0241281020350536,-0.0988824901392213,0.0486935565274189,0.236723651003905,0.078432069762255,-0.240732598884318,-0.0413884103182801,0.298404024317624,0.077316432171531,-0.22247938457301,-0.0405698097872087,0.16103546716449,0.133834254376874,-0.013274783389862,-0.105281421605202,-0.0771103185310947,0.0984079399033788,Dendropsophus
